Date,Malappuram-Angadipuram,Malappuram-Manjeri,Malappuram-Nilambur,Malappuram-Perinthalamanna,Malappuram-Ponnani,Malappuram-Tiruvangadi,Palakkad-Alathur,Palakkad-Alattur,Palakkad-Cherapalaseri,Palakkad-Mannarkad,Palakkad-Ottapalam,Malappuram-Palakkad,Palakkad-OBSY,Palakkad-Parli,Palakkad-Pattembi,Thrissur-Chalakudi,Thrissur-Enamakkal,Thrissur-Kodungallur,Thrissur-Mukundarpuram,Thrissur-Ollukara,Thrissur-Peechi,Thrissur-Thalipilly,Thrissur-Thrissur,Coimbatore-Anaimalai,Coimbatore-Attakatti,Coimbatore-Nirardam1,Coimbatore-Parambikulam,Coimbatore-Pollachi,Coimbatore-Sholiyarnagar,Coimbatore-Solayar,Coimbatore-Topslip,Coimbatore-Nirar,Coimbatore-Valparai,Palakkad-Chittur
1984-09-03,7.44,6.29,6.85,8.21,5.92,2.49,4.0,4.5,3.36,8.17,7.19,7.28,10.4,5.83,5.64,2.2,11.94,7.85,1.5,4.0,7.12,2.4,8.04,15.0,4.94,17.62,10.5,4.0,27.0,27.0,2.04,23.89,12.0,5.02
1984-09-04,9.22,7.82,6.01,9.72,6.73,4.01,0.0,0.0,4.36,9.79,10.85,14.88,0.0,20.27,8.63,0.6,10.63,8.58,0.5,5.19,5.27,5.0,13.75,3.0,2.19,15.34,7.62,0.0,1.0,1.0,2.42,23.0,7.0,5.78
1984-09-05,7.36,7.42,7.51,9.63,6.42,6.86,0.0,0.0,6.09,6.7,7.6,6.74,0.0,8.49,8.18,0.0,10.37,8.65,4.83,5.99,5.7,5.8,12.63,0.0,5.78,21.96,15.0,0.0,0.0,0.0,3.47,35.72,0.0,5.68
1984-09-06,10.78,6.13,6.8,7.78,8.86,4.71,0.0,0.0,0.64,6.03,5.43,3.25,0.0,6.48,7.07,0.0,13.51,6.16,5.0,3.65,1.71,5.6,11.66,0.0,6.25,18.27,10.62,0.0,0.0,0.0,1.37,29.54,0.0,3.99
1984-09-07,11.97,6.75,6.82,9.25,11.03,2.03,0.0,0.0,2.0,9.34,7.76,1.08,0.0,6.19,8.92,0.0,15.98,9.45,3.17,5.76,7.05,6.0,11.14,0.0,1.55,16.3,15.38,0.0,0.0,0.0,3.11,22.9,0.0,4.83
1984-09-08,5.57,7.4,6.74,5.57,9.73,2.1,0.0,0.0,2.18,9.12,5.1,2.2,0.0,3.6,5.45,0.0,9.33,7.05,0.0,5.5,6.35,0.0,5.58,0.0,2.58,9.81,12.25,0.0,0.0,0.0,2.0,19.25,0.0,1.97
1984-09-09,11.03,8.04,10.33,10.68,8.15,3.16,0.0,0.0,2.91,8.16,8.42,1.13,0.0,6.25,5.98,0.0,11.03,5.79,1.33,4.31,1.31,2.0,6.41,0.0,4.75,11.54,20.62,0.0,0.0,0.0,3.16,20.92,0.0,4.88
1984-09-10,10.38,9.08,13.68,11.44,7.95,11.71,0.0,0.0,7.0,7.19,9.67,1.97,0.0,2.23,7.66,0.8,7.46,9.55,15.17,12.45,9.55,4.6,7.91,0.0,3.42,9.61,13.88,0.0,0.0,0.0,2.05,14.42,0.0,3.25
1984-09-11,10.18,5.18,5.56,7.69,7.4,1.09,0.0,0.0,0.0,5.61,8.89,0.78,0.0,3.57,10.06,0.0,6.42,8.68,14.17,7.55,6.83,2.0,9.31,2.0,6.96,19.4,33.25,0.0,16.0,16.0,2.64,30.31,6.0,2.94
1984-09-12,9.09,7.15,7.36,7.16,8.5,0.0,1.5,1.5,1.55,9.7,7.52,5.38,10.6,1.09,8.4,0.0,10.2,10.63,6.17,2.19,3.04,0.0,13.49,0.0,3.19,18.7,22.25,0.0,4.0,4.0,6.36,23.09,1.0,2.08
1984-09-13,5.94,7.32,9.94,5.67,7.78,14.51,0.0,0.0,2.36,10.75,4.61,0.7,0.0,3.11,4.22,0.0,11.11,5.97,4.5,1.01,1.61,16.8,9.15,0.0,1.15,8.43,10.75,0.0,0.0,0.0,0.68,15.38,0.0,3.34
1984-09-14,6.34,5.68,7.96,4.76,7.61,0.29,0.0,0.0,3.36,9.1,5.36,1.02,0.0,0.0,5.13,0.0,9.05,7.47,1.17,2.05,4.45,0.0,9.91,0.0,1.74,14.5,8.25,0.0,0.0,0.0,1.77,15.87,0.0,2.53
1984-09-15,12.47,8.46,8.4,10.17,9.86,1.13,0.0,0.0,11.91,8.81,8.42,2.93,0.0,2.09,7.71,0.0,11.95,7.27,14.83,9.5,10.53,0.0,8.43,14.0,0.83,11.45,8.25,0.0,0.0,0.0,2.67,19.65,0.0,4.97
1984-09-16,12.5,8.35,11.42,12.56,7.52,5.7,0.0,0.0,21.64,8.68,8.95,1.39,1.4,3.09,8.34,0.0,8.76,10.05,28.83,7.08,6.68,5.6,13.28,1.0,10.38,20.05,18.12,0.0,0.0,0.0,2.25,28.94,0.0,3.29
1984-09-17,7.46,11.62,7.67,8.4,7.23,17.39,0.0,0.0,14.64,10.33,7.38,3.15,0.0,2.98,7.22,0.0,9.48,8.55,7.17,11.47,12.05,10.6,8.17,3.0,3.44,14.32,6.5,0.0,0.0,0.0,1.18,14.88,20.0,4.02
1984-09-18,6.78,7.84,11.26,6.38,5.74,7.0,0.0,0.0,7.45,6.25,4.4,0.33,0.0,1.53,6.32,0.0,6.52,8.5,11.17,5.53,10.73,8.0,7.57,2.0,9.71,14.58,10.62,0.0,0.0,0.0,1.23,16.92,2.0,3.02
1984-09-19,5.13,7.78,4.55,5.83,7.88,9.8,0.0,0.0,9.27,7.34,7.79,0.42,0.0,7.73,6.95,0.0,8.66,6.15,9.33,7.53,6.78,19.0,11.83,0.0,7.12,18.76,21.12,0.0,0.0,0.0,2.09,21.4,0.0,4.19
1984-09-20,4.99,4.17,5.77,5.9,7.97,9.23,0.0,0.0,7.91,6.07,4.33,0.64,0.0,4.1,5.11,0.0,7.9,12.5,35.67,11.57,5.35,3.6,8.64,16.0,4.09,8.79,13.38,0.0,0.0,0.0,1.41,12.43,0.0,2.78
1984-09-21,7.12,8.72,4.76,7.16,7.64,3.27,0.0,0.0,13.82,6.86,7.41,0.0,0.0,2.13,8.4,0.0,8.02,5.73,16.33,9.05,7.05,6.0,8.71,6.0,3.33,7.23,16.75,5.0,9.0,9.0,1.19,17.92,17.0,2.79
1984-09-22,9.04,4.58,4.76,7.89,6.76,5.8,0.7,0.7,12.91,7.18,5.12,1.22,8.8,5.45,6.08,4.4,6.35,8.07,11.83,8.11,9.85,23.2,9.98,0.0,3.17,11.48,8.88,0.0,0.0,0.0,2.55,14.53,0.0,3.19
1984-09-23,7.31,6.51,5.48,5.99,7.23,7.71,0.0,1.0,9.02,8.03,6.88,5.52,7.8,9.91,8.62,0.0,4.23,6.27,26.67,8.59,11.88,6.8,8.04,1.0,4.08,14.21,9.5,3.0,1.0,1.0,2.86,19.03,1.0,3.19
1984-09-24,7.49,7.12,5.99,9.03,5.54,5.01,48.5,48.5,6.18,8.84,5.19,2.52,3.2,3.31,7.85,0.4,7.48,6.1,15.83,3.16,3.04,0.0,6.46,11.0,6.86,9.01,17.75,0.0,54.0,54.0,4.35,10.24,6.0,5.54
1984-09-25,9.13,10.68,7.91,10.74,17.7,17.69,0.0,1.0,14.91,13.23,8.81,5.61,12.2,8.03,12.28,0.0,13.75,10.1,25.5,28.36,25.55,31.8,17.78,15.0,2.77,5.57,12.75,0.0,18.0,18.0,2.91,9.81,9.0,2.64
1984-09-26,5.26,8.49,8.24,8.05,8.7,20.57,1.8,1.8,5.82,6.96,11.39,3.2,3.8,9.11,10.33,18.4,10.05,11.15,28.0,20.9,17.68,11.2,11.15,11.0,3.72,6.63,10.0,0.0,4.0,4.0,4.77,10.4,31.0,1.69
1984-09-27,4.59,5.01,1.15,6.67,7.62,4.76,0.0,0.0,5.64,3.07,6.53,15.6,0.0,9.64,10.12,0.0,5.19,8.0,11.83,8.45,8.18,3.24,3.96,5.0,2.56,5.48,3.5,0.0,6.0,6.0,2.62,6.08,0.0,6.23
1984-09-28,5.97,7.0,9.8,8.08,10.02,5.4,0.0,0.0,8.18,8.12,6.91,9.56,0.0,8.63,7.63,3.8,10.37,13.71,12.5,14.58,18.94,10.02,8.68,8.0,3.26,3.59,2.25,0.0,16.0,16.0,3.2,7.66,7.0,3.56
1984-09-29,8.02,10.43,8.29,9.51,6.87,12.47,6.5,6.5,7.91,9.6,8.44,10.65,18.2,7.19,9.93,29.2,5.83,8.44,26.67,11.8,17.65,12.4,8.72,65.0,3.15,5.43,3.75,10.4,67.0,67.0,2.35,11.33,67.0,4.13
1984-09-30,4.35,6.44,3.28,9.78,5.41,14.11,14.5,14.5,6.09,7.51,6.93,5.53,2.8,3.48,6.29,55.8,5.9,5.89,37.83,9.88,5.0,14.4,5.02,0.0,2.25,5.29,1.12,28.0,2.0,2.0,0.77,9.5,0.0,4.06
1984-10-01,9.6,11.48,8.22,13.4,9.01,12.29,10.5,10.5,8.75,8.91,9.19,11.35,4.4,9.45,8.55,28.2,5.92,7.42,16.5,7.84,13.92,7.97,6.46,13.0,3.18,8.14,0.1,49.0,20.0,20.0,4.63,14.87,25.0,2.11
1984-10-02,9.11,11.31,4.94,4.2,6.79,10.14,5.2,5.2,1.3,12.1,8.74,0.52,0.0,9.51,7.5,31.8,6.72,8.48,10.67,5.75,9.06,16.87,9.08,4.0,3.66,10.2,0.3,0.0,16.0,16.0,3.44,8.37,0.0,3.55
1984-10-03,10.07,13.37,7.78,8.8,9.03,1.0,11.0,11.0,5.8,15.13,9.11,6.41,14.6,15.9,10.73,25.4,15.89,13.35,3.67,1.01,1.76,6.01,10.45,12.0,4.12,9.45,12.8,8.0,30.0,30.0,4.31,16.3,16.0,5.23
1984-10-04,16.21,12.73,9.43,31.2,10.03,0.29,17.0,17.0,4.4,11.35,10.5,1.64,28.0,10.7,6.43,22.6,19.85,19.45,5.33,3.49,4.38,2.58,20.04,8.0,6.68,11.28,2.4,12.4,12.0,12.0,5.05,16.28,4.0,4.82
1984-10-05,6.95,6.35,3.81,12.6,8.28,3.1,0.5,0.5,3.8,11.66,5.13,1.88,1.0,5.22,5.85,17.2,16.78,15.77,8.0,4.58,6.39,4.11,10.71,13.0,0.83,9.75,1.6,0.0,33.0,33.0,0.81,9.79,15.0,3.18
1984-10-06,8.24,7.66,9.72,17.4,13.13,8.06,0.2,0.2,7.4,8.07,7.46,5.85,0.0,2.47,4.67,24.8,10.06,8.69,9.83,3.46,3.6,7.22,7.58,9.0,0.45,4.37,2.7,0.0,17.0,17.0,3.81,8.22,6.0,3.16
1984-10-07,11.49,9.94,5.23,31.8,10.01,3.4,0.0,5.5,11.1,12.88,11.7,5.65,7.2,6.96,8.93,84.6,15.95,13.27,20.0,7.02,13.03,17.56,14.78,13.0,7.82,7.9,10.5,0.0,20.0,20.0,1.58,6.62,9.0,3.74
1984-10-08,10.3,9.92,6.96,77.8,11.19,3.0,54.5,54.5,7.2,14.28,7.32,4.08,41.2,14.89,5.79,105.8,14.89,15.9,9.67,5.65,6.09,4.67,9.02,70.0,2.59,18.5,13.4,15.0,190.0,190.0,6.45,22.53,87.0,3.71
1984-10-09,11.06,7.39,6.96,0.0,7.22,1.46,2.5,2.5,6.9,10.11,10.12,3.62,1.6,7.11,7.93,11.6,8.07,9.16,3.17,2.56,0.97,6.33,8.7,4.0,3.64,9.95,3.8,0.0,13.0,13.0,2.23,8.17,4.0,5.97
1984-10-10,11.55,8.69,7.75,0.0,9.07,4.46,1.5,1.5,6.0,10.33,9.7,3.81,0.4,7.2,7.41,1.2,5.31,12.36,8.5,10.75,8.98,7.11,11.71,8.0,8.68,7.31,1.94,0.0,26.0,26.0,3.06,13.71,6.0,2.61
1984-10-11,15.83,8.37,10.49,0.6,11.61,23.66,0.0,0.0,11.92,15.32,8.43,6.3,0.0,18.38,8.61,1.6,6.89,12.49,13.33,16.23,9.87,6.8,8.33,1.0,7.79,13.02,10.9,0.0,1.0,1.0,2.38,17.4,1.0,2.97
1984-10-12,14.3,11.56,9.86,32.0,12.24,9.63,0.0,0.0,18.6,18.12,11.03,12.45,5.2,7.77,13.94,1.4,12.0,12.65,7.83,20.51,20.24,12.13,15.94,0.0,10.97,9.19,8.1,0.0,7.0,7.0,3.9,13.65,0.0,4.27
1984-10-13,8.11,10.0,12.39,0.8,11.5,1.07,2.0,2.0,7.3,9.01,9.57,4.82,14.0,11.53,5.42,3.2,7.12,8.58,6.67,4.28,8.56,1.91,9.17,3.0,13.74,15.07,12.8,0.0,0.0,0.0,6.55,11.15,3.5,5.0
1984-10-14,15.2,16.97,9.03,0.0,13.36,9.89,1.0,1.0,8.44,15.15,13.94,5.12,1.6,12.65,12.25,5.2,13.4,13.77,8.5,8.51,4.42,15.11,12.5,0.0,5.3,15.55,1.9,0.0,0.0,0.0,3.39,13.85,0.0,6.6
1984-10-15,15.54,11.13,9.48,0.0,17.95,6.9,0.0,0.0,11.0,13.51,7.21,3.48,0.0,8.27,12.45,0.0,12.16,8.87,5.5,12.32,4.78,15.04,12.4,0.0,6.97,13.33,28.9,0.0,0.0,0.0,4.65,9.28,0.0,4.89
1984-10-16,10.68,4.99,4.31,0.0,12.14,5.74,0.0,0.0,14.3,12.3,11.62,4.48,0.0,4.45,6.28,0.0,4.67,8.48,9.67,13.1,8.62,17.56,6.96,0.0,8.16,12.08,8.1,0.0,0.0,0.0,6.53,14.71,0.0,3.49
1984-10-17,13.22,10.02,9.28,0.0,7.31,2.54,0.0,0.0,4.6,17.0,6.86,8.84,0.0,7.19,13.43,0.0,16.17,5.52,8.5,10.82,9.58,2.04,12.75,0.0,16.18,10.89,5.1,0.0,0.0,0.0,4.94,10.07,0.0,5.93
1984-10-18,13.0,11.28,5.67,0.0,11.94,6.73,0.0,0.0,1.5,12.72,6.44,6.38,0.0,9.23,8.09,0.0,8.36,6.45,3.17,9.24,16.49,1.78,15.1,0.0,6.43,13.66,8.2,0.0,0.0,0.0,2.6,14.11,0.0,8.27
1984-10-19,9.74,8.04,3.8,0.0,6.74,8.43,0.0,0.0,4.0,5.12,12.14,7.48,0.0,9.55,14.5,0.0,16.67,9.26,2.5,3.27,5.53,4.0,9.86,0.0,5.99,11.42,7.45,0.0,0.0,0.0,7.73,8.79,0.0,5.51
1984-10-20,10.62,12.73,12.81,0.0,12.69,23.01,0.0,0.0,5.8,13.35,13.49,11.92,0.0,15.9,15.28,0.0,14.26,12.29,4.33,13.11,13.42,8.08,12.65,0.0,16.68,11.08,11.1,0.0,0.0,0.0,4.39,11.29,0.0,6.98
1984-10-21,5.86,6.99,2.64,0.0,5.65,17.14,0.0,0.0,10.7,13.36,8.01,6.58,0.0,11.66,7.62,0.0,9.79,7.87,10.67,13.27,13.33,4.56,9.73,0.0,10.96,7.45,23.0,0.0,0.0,0.0,4.39,10.25,0.0,6.45
1984-10-22,13.99,8.03,8.25,0.0,8.62,6.83,0.0,0.0,5.5,6.58,12.27,7.52,0.0,8.73,9.42,0.0,11.91,10.1,5.0,5.8,6.93,1.93,8.47,0.0,11.73,10.04,6.9,0.0,0.0,0.0,8.06,11.32,0.0,5.75
1984-10-23,10.99,9.08,10.24,0.0,7.61,1.86,0.0,0.0,17.1,9.41,9.29,11.23,0.0,12.28,8.65,2.2,14.15,12.53,2.5,4.68,2.71,3.58,10.16,0.0,4.73,7.62,4.8,0.0,0.0,0.0,1.95,6.24,0.0,5.61
1984-10-24,7.52,5.34,5.95,0.0,5.15,3.57,0.0,0.0,9.6,13.93,6.5,16.34,0.0,12.66,7.82,10.8,5.52,5.59,1.17,3.86,0.56,2.07,5.26,0.0,5.8,9.84,23.1,0.0,0.0,0.0,1.56,11.43,0.0,3.91
1984-10-25,7.51,11.21,11.59,9.6,4.44,4.71,2.0,2.0,0.6,7.46,9.39,3.45,12.2,6.37,11.36,33.8,10.22,7.78,2.83,3.02,5.02,2.47,7.39,0.0,13.51,9.7,14.5,8.0,12.0,12.0,4.32,8.78,0.0,3.37
1984-10-26,11.68,5.23,5.93,8.0,8.46,12.14,17.5,17.5,20.6,13.25,8.04,16.98,10.4,9.73,10.46,0.0,12.61,11.26,9.67,7.94,11.87,3.14,9.53,18.0,5.03,10.33,8.63,0.0,9.0,9.0,3.91,9.71,19.0,5.61
1984-10-27,8.46,8.7,8.03,0.0,7.17,1.57,54.5,54.5,6.1,4.95,5.37,4.28,71.6,7.41,9.97,5.2,5.26,9.23,15.67,5.02,10.76,2.86,8.01,31.0,4.28,11.88,21.9,60.0,30.0,30.0,8.98,10.55,12.0,4.58
1984-10-28,9.14,12.7,5.57,33.8,7.71,14.14,2.3,2.3,9.6,7.04,3.83,2.75,1.0,2.29,6.4,0.0,5.26,5.76,14.33,5.88,8.02,1.56,10.11,1.0,6.92,10.23,27.0,0.0,8.0,8.0,2.55,9.97,3.0,3.29
1984-10-29,8.96,6.03,7.07,0.0,9.43,18.31,0.0,0.0,8.0,12.08,10.3,4.21,0.0,5.37,9.39,0.0,11.34,10.32,15.67,6.12,4.91,7.82,9.22,5.0,3.21,9.96,14.09,0.0,23.0,23.0,7.76,10.06,0.0,6.4
1984-10-30,12.12,8.58,9.41,0.0,6.18,3.57,0.0,0.0,2.9,6.3,13.23,13.51,0.0,11.23,12.7,0.0,10.26,9.06,4.5,2.06,5.93,6.11,10.9,0.0,4.56,13.12,23.23,0.0,0.0,0.0,2.97,14.46,0.0,6.76
1984-10-31,13.52,5.38,4.67,0.0,6.41,1.57,0.0,0.0,5.3,9.59,11.77,7.18,0.0,10.64,9.86,0.0,5.28,11.47,14.67,3.06,4.24,0.22,4.11,0.0,4.46,5.11,8.38,0.0,0.0,0.0,3.75,7.53,0.0,7.16
1984-11-01,11.88,15.23,10.78,0.0,5.98,12.0,0.0,0.0,9.4,12.37,3.93,8.9,0.0,5.44,6.06,0.0,7.99,12.68,8.67,4.18,8.97,6.05,6.08,0.0,7.37,8.73,17.38,0.0,0.0,0.0,3.11,10.31,0.0,5.34
1984-11-02,8.96,6.81,7.73,0.0,8.4,8.14,0.0,0.0,17.24,10.51,7.46,0.97,0.0,6.48,5.44,0.0,6.26,6.22,10.17,7.63,5.19,25.0,7.14,0.0,8.04,8.94,19.12,0.0,0.0,0.0,6.95,12.08,0.0,5.32
1984-11-03,9.36,5.13,11.23,0.0,6.89,9.0,0.0,20.5,21.9,8.97,6.84,14.34,0.2,3.86,9.0,0.0,3.85,9.16,18.83,12.76,11.24,0.67,7.65,0.0,5.23,4.39,1.0,0.0,7.0,7.0,3.9,5.57,0.0,8.25
1984-11-04,8.48,9.21,4.24,0.0,7.55,1.29,20.5,0.0,13.4,8.03,9.59,13.35,3.2,17.31,7.41,1.0,5.97,11.46,2.67,2.35,3.25,0.35,5.43,5.0,3.83,7.8,1.5,0.0,26.0,26.0,4.88,7.77,6.0,7.97
1984-11-05,3.82,2.07,5.58,0.0,14.36,0.29,0.0,0.0,7.5,9.09,7.51,9.63,1.6,11.69,11.6,7.2,3.07,8.17,1.33,10.69,15.47,3.5,4.29,0.0,7.63,7.58,2.38,0.0,0.0,0.0,6.89,7.77,0.0,7.95
1984-11-06,6.91,10.87,7.95,0.2,10.19,4.74,0.0,0.0,16.2,13.48,6.86,8.85,0.0,3.55,9.91,14.6,6.45,7.91,3.17,11.91,12.43,4.17,7.26,6.0,9.4,8.69,1.5,0.0,15.0,15.0,6.59,7.36,0.0,12.41
1984-11-07,4.94,5.56,8.6,0.0,4.31,3.6,0.0,0.0,7.5,12.07,10.92,7.62,0.0,3.53,8.17,0.0,5.37,5.82,3.0,13.2,16.73,7.33,5.74,0.0,13.09,7.28,9.88,0.0,0.0,0.0,7.75,9.03,2.0,4.81
1984-11-08,18.63,9.24,5.94,0.0,10.16,19.91,0.0,0.0,2.3,12.5,9.14,4.59,0.0,11.38,12.95,0.0,8.76,8.18,13.67,10.81,13.18,18.67,12.61,0.0,22.37,9.37,1.25,0.0,0.0,0.0,19.44,7.38,0.0,7.05
1984-11-09,4.58,5.36,5.7,0.0,4.06,1.74,0.0,0.0,0.0,7.25,6.55,5.64,0.0,14.46,3.92,0.0,5.5,3.61,1.0,11.8,16.43,5.67,12.48,0.0,4.26,12.35,4.62,0.0,0.0,0.0,22.83,13.7,0.0,4.55
1984-11-10,5.81,5.67,3.69,0.0,2.95,0.14,0.0,0.0,7.3,11.01,4.87,3.29,0.0,3.92,4.37,0.0,4.78,3.81,1.17,0.76,0.04,3.5,5.1,0.0,5.2,5.81,8.62,0.0,14.0,14.0,8.55,8.13,9.0,4.84
1984-11-11,4.7,3.86,1.72,0.0,6.49,7.31,0.0,0.0,13.7,5.21,5.05,0.0,0.0,0.42,4.94,0.0,7.36,1.79,2.33,2.09,3.38,8.67,7.81,0.0,5.68,4.65,3.0,0.0,0.0,0.0,5.64,3.38,0.0,1.54
1984-11-12,4.31,1.58,3.18,0.0,2.93,5.49,0.0,0.0,11.8,4.35,1.04,1.36,0.0,0.94,3.21,0.0,1.14,5.29,2.33,5.0,0.33,2.33,6.48,0.0,6.54,2.43,0.38,0.0,0.0,0.0,1.29,5.08,0.0,1.68
1984-11-13,5.06,3.85,6.46,0.0,3.1,0.0,0.0,0.0,0.0,4.34,3.71,5.51,0.0,0.0,3.44,0.0,2.99,1.5,12.17,10.99,9.25,0.3,2.03,0.0,5.79,4.91,0.38,0.0,0.0,0.0,8.7,3.14,0.0,3.42
1984-11-14,2.6,2.6,2.41,0.0,5.84,0.29,0.0,0.0,4.4,4.85,1.78,3.29,0.0,3.8,3.34,0.0,3.3,3.05,1.5,3.73,1.4,0.0,1.35,0.0,1.58,2.83,4.62,0.0,0.0,0.0,0.63,5.54,0.0,2.87
1984-11-15,13.22,9.42,10.66,0.0,7.79,8.89,0.0,0.0,16.1,9.99,5.96,4.02,0.0,6.16,9.2,0.0,6.81,5.32,2.33,4.66,1.0,5.1,5.61,0.0,6.29,1.43,0.0,0.0,0.0,0.0,1.5,0.62,0.0,9.12
1984-11-16,4.06,5.26,2.95,0.0,3.51,1.6,0.0,0.0,5.11,2.55,3.26,0.61,4.6,1.19,5.85,0.0,0.66,4.52,23.5,10.03,6.2,0.0,0.49,0.0,4.62,2.55,0.0,0.0,1.0,1.0,4.43,1.59,0.0,1.55
1984-11-17,6.93,4.81,4.09,4.4,7.31,2.43,0.0,2.0,9.1,5.94,2.71,6.75,0.0,6.94,4.85,0.0,5.08,3.75,4.0,3.85,0.0,0.0,2.06,1.0,5.29,1.63,0.38,14.0,2.0,2.0,1.52,1.51,1.0,4.87
1984-11-18,8.34,8.71,2.02,0.0,5.4,1.29,0.0,0.0,12.1,4.45,7.51,1.25,1.2,5.0,5.39,0.0,4.93,4.04,7.83,3.62,0.15,8.0,2.15,4.0,7.49,1.65,10.38,8.0,2.0,2.0,2.99,3.05,0.0,7.29
1984-11-19,1.87,1.58,1.65,0.0,2.42,0.0,0.0,0.0,2.9,2.75,2.89,0.0,0.0,1.08,4.53,0.0,2.4,9.93,7.83,17.88,3.27,5.83,4.33,0.0,11.01,3.49,7.75,0.0,0.0,0.0,1.49,3.08,0.0,0.52
1984-11-20,2.38,5.27,1.68,28.2,2.26,10.77,0.0,0.0,0.6,3.6,0.09,0.0,0.0,1.42,2.32,0.0,0.0,2.18,18.5,2.91,0.6,0.0,1.36,0.0,4.66,0.74,0.38,0.0,0.0,0.0,3.09,0.72,0.0,1.1
1984-11-21,2.83,2.51,2.08,13.4,3.55,0.6,0.0,0.0,10.9,1.87,2.51,5.29,0.0,6.92,1.59,0.0,0.21,2.08,0.0,6.69,6.4,0.17,2.77,0.0,16.46,6.48,3.38,0.0,0.0,0.0,5.26,4.29,0.0,1.98
1984-11-22,5.75,4.05,4.87,0.0,5.69,0.0,0.0,0.0,4.3,3.6,2.76,1.75,2.2,0.06,2.74,8.0,5.8,4.61,3.67,4.07,8.91,0.0,5.99,0.0,8.2,6.66,16.62,0.0,5.0,5.0,6.45,6.32,0.0,3.18
1984-11-23,1.77,3.61,4.27,0.0,2.96,1.86,0.0,0.0,8.8,5.03,2.96,0.11,0.0,0.42,2.76,9.6,1.86,0.89,5.17,5.3,4.4,0.0,2.19,35.0,14.73,8.68,14.62,0.0,29.0,29.0,7.69,12.33,0.0,2.21
1984-11-24,2.48,3.45,5.32,0.0,2.64,0.29,0.0,0.0,2.7,2.44,5.04,0.0,0.0,3.31,3.08,0.0,3.33,3.25,4.17,1.65,3.12,0.0,1.32,6.0,15.92,10.35,4.0,0.0,5.0,5.0,6.41,9.04,0.0,2.48
1984-11-25,4.23,2.09,2.59,0.0,2.49,0.0,0.0,0.0,0.6,2.75,2.94,1.27,0.0,1.32,4.8,0.0,0.26,1.0,1.17,7.61,11.15,2.83,3.13,0.0,2.77,5.57,1.12,0.0,0.0,0.0,4.09,5.92,0.0,1.66
1984-11-26,0.61,0.45,0.52,0.0,0.73,0.0,0.0,0.0,1.5,0.99,0.3,0.22,0.0,0.0,0.31,0.0,0.45,1.5,0.33,2.38,10.84,0.0,0.13,0.0,7.52,2.39,10.38,0.0,1.0,1.0,3.23,7.96,1.0,0.37
1984-11-27,0.46,2.17,0.93,0.0,2.29,0.0,0.0,0.0,0.0,1.79,0.71,0.56,0.0,0.0,1.04,0.0,0.16,0.56,0.0,0.21,0.97,0.0,0.44,0.0,6.89,3.7,4.25,0.0,0.0,0.0,0.91,3.38,0.0,0.47
1984-11-28,3.24,4.3,0.0,0.0,0.12,0.0,0.0,0.0,2.0,4.44,1.33,0.05,0.0,0.85,2.09,0.0,0.5,1.04,1.0,6.39,4.12,0.0,1.32,0.0,1.96,3.87,0.62,0.0,0.0,0.0,2.23,1.17,0.0,0.48
1984-11-29,0.3,0.73,0.06,0.0,0.14,0.0,0.0,0.0,0.0,1.39,0.48,0.0,0.0,1.89,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.98,3.79,3.5,0.0,0.0,0.0,2.57,0.81,0.0,0.48
1984-11-30,1.48,1.52,3.18,0.0,2.3,0.0,0.0,0.0,0.4,4.13,2.88,3.64,0.0,5.83,1.99,0.0,0.24,0.39,0.5,2.5,4.62,1.0,1.19,0.0,0.19,3.89,0.38,0.0,0.0,0.0,1.47,1.51,0.0,2.19
1984-12-01,2.35,2.51,1.85,0.0,1.15,0.0,0.0,0.0,0.0,0.97,0.29,0.0,0.0,2.91,0.98,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.55,0.0,0.58,2.78,0.0,0.0,0.0,0.0,3.08,1.69,0.0,0.34
1984-12-02,0.9,0.18,1.35,14.4,0.31,0.0,18.0,18.0,4.0,0.76,0.21,0.0,27.6,0.75,0.05,13.2,0.0,0.63,0.0,0.0,0.0,0.0,0.06,52.0,2.42,0.91,3.33,49.5,98.0,98.0,1.71,3.83,82.0,1.59
1984-12-03,0.96,0.89,1.51,0.0,0.92,0.91,0.0,0.0,0.12,0.32,2.33,2.24,0.0,0.68,0.13,0.0,0.6,1.15,0.0,0.0,0.0,0.0,0.39,0.0,5.64,0.09,0.0,2.5,1.0,1.0,1.33,0.26,0.0,0.29
1984-12-04,1.1,0.15,0.0,0.0,0.46,1.38,0.0,0.0,0.0,2.36,0.14,0.0,0.0,0.0,3.52,0.0,0.22,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.92,1.18,4.5,0.0,0.0,0.0,0.05,1.7,0.0,2.29
1984-12-05,0.36,0.12,0.22,0.0,0.31,0.36,0.0,0.0,0.0,0.07,0.78,0.0,0.0,0.0,0.07,10.8,0.72,0.93,0.0,0.0,0.14,0.0,0.1,0.0,1.4,0.45,0.0,0.0,0.0,0.0,0.4,0.43,0.0,0.62
